Date,Close
2025-01-03,26.63
2025-01-06,26.9
2025-01-07,27.67
2025-01-08,25.73
2025-01-10,25.41
2025-01-13,25.9
2025-01-14,26.21
2025-01-15,27.86
2025-01-16,27.94
2025-01-17,27.85
2025-01-21,29.81
2025-01-22,29.72
2025-01-23,30.89
2025-01-24,30.87
2025-01-27,30.51
2025-01-28,31.54
2025-01-29,31.86
2025-01-30,33.96
2025-01-31,37.28
2025-02-03,38.93
2025-02-04,41.85
2025-02-05,42.2
2025-02-06,40.47
2025-02-07,42.55
2025-02-10,44.77
2025-02-11,43.58
2025-02-12,46.34
2025-02-13,59.18
2025-02-14,60.47
2025-02-18,58.5
2025-02-19,68.74
2025-02-20,66.41
2025-02-21,49.28
2025-02-24,51.31
2025-02-25,39.86
2025-02-26,41.89
2025-02-27,41.34
2025-02-28,45.09
2025-03-03,40.68
2025-03-04,40.49
2025-03-05,40.89
2025-03-06,34.39
2025-03-07,35.95
2025-03-10,34.47
2025-03-11,34.71
2025-03-12,33.93
2025-03-13,31.54
2025-03-14,33.14
2025-03-17,34.69
2025-03-18,31.49
2025-03-19,33.88
2025-03-20,32.87
2025-03-21,34.75
2025-03-24,37.41
2025-03-25,37.04
2025-03-26,33.36
2025-03-27,31.92
2025-03-28,29.14
2025-03-31,29.55
2025-04-01,31.05
2025-04-02,31.22
2025-04-03,27.99
2025-04-04,25.99
2025-04-07,27.77
2025-04-08,26.1
2025-04-09,29.49
2025-04-10,26.81
2025-04-11,27.23
2025-04-14,28.31
2025-04-15,29.46
2025-04-16,26.95
2025-04-17,27.23
2025-04-21,25.84
2025-04-22,25.35
2025-04-23,26.71
2025-04-24,28.14
2025-04-25,28.09
2025-04-28,28.48
2025-04-29,35.04
2025-04-30,33.1
2025-05-01,36.16
2025-05-02,40.82
2025-05-05,41.88
2025-05-06,49.47
2025-05-07,52.35
2025-05-08,51.4
2025-05-09,51.96
2025-05-12,55.21
2025-05-13,64.0
2025-05-14,61.12
2025-05-15,58.58
2025-05-16,64.65
2025-05-19,62.34
2025-05-20,61.21
2025-05-21,58.0
2025-05-22,53.52
2025-05-23,54.83
2025-05-27,53.36
2025-05-28,53.34
2025-05-29,52.4
2025-05-30,56.56
2025-06-02,56.77
2025-06-03,54.73
2025-06-04,53.61
2025-06-05,52.77
2025-06-06,56.33
2025-06-09,56.86
2025-06-10,55.25
2025-06-11,57.56
2025-06-12,57.15
2025-06-13,55.48
2025-06-16,59.78
2025-06-17,59.24
2025-06-18,61.07
2025-06-20,64.22
2025-06-23,41.98
2025-06-24,42.95
2025-06-25,41.41
2025-06-26,46.28
2025-06-27,49.41
2025-06-30,49.85
2025-07-01,47.96
2025-07-02,47.46
2025-07-03,47.98
2025-07-07,48.42
2025-07-08,48.96
2025-07-09,51.24
